annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;Ntop;Npop;prev;Niveau prioritaire;libelle_classe_age;libelle_sexe;tri
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;28;14;340;12330;2.79;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;28;50;200;9670;2.109;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;32;59;1240;34300;3.606;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;32;62;620;20980;2.94;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;44;10;120;5600;2.179;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;44;88;170;7060;2.407;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;44;999;2810;90350;3.108;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;52;85;310;14640;2.09;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;52;999;1670;64770;2.575;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;53;29;420;16870;2.478;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;75;17;430;16560;2.62;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;75;23;70;2670;2.514;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;75;64;350;13620;2.562;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;76;32;90;4360;2.155;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;76;65;110;5060;2.213;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;76;82;90;4850;1.857;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;76;999;3120;117020;2.663;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;84;63;320;12400;2.572;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;84;69;820;27870;2.928;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;93;13;1040;37060;2.793;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;93;83;640;26650;2.386;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;93;84;280;11480;2.474;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;1;94;999;200;6540;3.072;2,3;de 75 à 79 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;04;974;450;11100;4.089;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;11;77;740;20740;3.544;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;11;78;700;24510;2.839;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;11;91;760;20240;3.734;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;11;93;680;18270;3.717;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;11;95;620;16690;3.685;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;24;28;270;8620;3.099;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;24;36;160;5880;2.637;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;24;41;210;7770;2.665;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;27;21;380;11210;3.407;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;27;25;300;10890;2.708;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;27;39;160;6150;2.587;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;27;58;170;5620;2.991;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;27;71;400;14020;2.847;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;27;89;250;7680;3.268;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;28;50;290;11670;2.519;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;32;02;360;10310;3.512;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;32;62;980;27460;3.555;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;44;55;110;3740;2.885;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;44;57;860;19300;4.43;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;44;68;550;14330;3.832;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;44;88;200;8370;2.427;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;52;53;160;5990;2.738;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;52;999;2450;78640;3.12;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;75;40;300;10880;2.712;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;75;64;500;17040;2.917;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;75;87;310;8920;3.521;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;76;30;620;18490;3.347;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;76;48;70;1760;3.809;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;76;82;150;5700;2.546;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;84;01;350;11650;2.97;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;84;42;600;17260;3.448;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;84;69;1020;34250;2.969;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;2;84;07;240;8150;2.908;2,3;de 75 à 79 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;02;972;640;14570;4.372;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;03;999;110;2820;3.719;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;06;999;;1030;;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;11;75;2390;73370;3.256;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;11;78;1260;45910;2.749;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;11;91;1320;37110;3.565;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;11;94;1430;38110;3.747;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;11;95;1130;31360;3.613;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;24;999;2680;105300;2.548;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;27;21;660;20650;3.196;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;28;50;500;21340;2.333;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;28;76;1310;45680;2.863;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;32;02;610;18900;3.202;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;32;60;780;26030;3.004;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;44;51;730;20380;3.563;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;44;52;190;7550;2.492;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;44;68;990;26920;3.662;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;44;88;370;15430;2.418;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;52;44;1620;49210;3.292;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;52;85;820;31610;2.581;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;52;999;4120;143410;2.874;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;53;22;840;28240;2.971;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;53;999;3970;135470;2.927;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;75;16;390;15360;2.564;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;75;23;150;5710;2.697;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;75;24;570;20940;2.737;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;75;999;7180;264510;2.716;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;76;31;1450;45100;3.206;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;76;65;280;11140;2.55;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;76;999;7730;256420;3.014;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;84;15;220;7010;3.068;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;84;26;620;22470;2.755;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;84;63;780;27270;2.868;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;84;07;420;15330;2.714;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;93;05;190;6570;2.845;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;93;84;680;25090;2.707;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;93;999;6770;235940;2.869;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;75-79;9;94;999;490;14120;3.434;2,3;de 75 à 79 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;80-84;1;01;999;330;4330;7.595;2,3;de 80 à 84 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;80-84;1;02;999;350;4450;7.753;2,3;de 80 à 84 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;80-84;1;03;973;40;670;6.11;2,3;de 80 à 84 ans;hommes;37.0
